0.1,0.486124531764940,NaN,0.587351260238172,NaN,NaN,0.519623851630086,0.443556344280842,0.564054767316495,0.010930312788836,0.421755482726931,0.521551694110521,0.164594762603459,NaN,0.485385039723994,NaN,0.010930312788836,0.199626469866487,0.524228754834089,0.231478902643497,0.493249116253451
0.2,0.635077390504981,0.306055568278101,0.599963235697231,NaN,NaN,0.551747362645198,0.440623051518832,0.499909648195525,0.029655905068558,0.562114632352142,0.565765775005098,0.509659961145704,0.444091897023948,0.268395889773403,0.607082452055462,0.528225387169843,0.513245061566518,0.564040623994901,0.170919915496747,0.545869584679106
0.3,0.624069382605549,0.684008819159545,0.675288092681238,0.402954542192730,0.599954271574990,0.678575998546845,0.676753911728207,0.739594111407147,0.068548313662083,0.534889206895012,0.703296539887681,0.364028310935770,0.641066618147128,0.383899937101412,0.736762222888846,NaN,0.600595931578921,0.581410158421154,0.698927805331801,0.683543979422748
0.4,0.684387896793828,0.757707582996448,0.737508217934579,0.696594971695720,0.723006386136953,0.719728695687928,0.775210864409602,0.545567238286509,0.702904326263467,0.706044553415639,0.752601419491560,0.615948238417781,0.525842033253918,0.800219371098968,0.772366684992614,0.682153255151698,0.663045964873619,0.602777635745817,0.761749642286105,0.777609547219807
0.5,0.496129729442560,0.797397510247256,0.808621190281203,0.807194920853335,0.839090822187083,0.805463942584218,0.791493962866096,0.827895351802314,0.805154147555519,0.755797541973399,0.807558077583972,0.788914408022215,0.723790360654180,0.770878177849991,0.816187077660026,0.798759411479671,0.584307977081168,0.790106722397828,0.826176166618794,0.821389501548753
0.6,0.875560673100641,0.850588691598897,0.879279397567828,0.880637318400016,0.879271253506505,0.893028878445797,0.865742029026764,0.862891333285276,0.850885291135732,0.300780813245585,0.840805753408956,0.849103651867437,0.816630222891174,0.868122703369117,0.870598636435660,0.852325749911765,0.851431773953395,0.834537058719336,0.836000688707874,0.832630344183885
0.7,0.891464188368183,0.918044814969991,0.905203421913477,0.887064605413742,0.913171125517489,0.905703799966051,0.873025205431667,0.916603147638967,0.951434474109051,0.899219918541247,0.913257416234167,0.910987582713425,0.917808757244092,0.891572376201880,0.840668311011601,0.916795837315552,0.913761354348674,0.893232264643158,0.908901648588131,0.925535349477951
0.8,0.951681611543196,0.903192792280082,0.947431615974152,0.971361947114107,0.943201468744894,0.865384435926838,0.966910400207670,0.926099528525082,0.940375566872192,0.973672192640787,0.968200045563566,0.918323668131474,0.953300306608816,0.896103602266169,0.894857012942628,0.937060756426436,0.943915139704624,0.909414209153515,0.882639982723637,0.971581321469887
0.9,0.929349722213853,0.950098152582729,0.966564416799316,0.937755085131661,0.984349094397217,0.956194192767485,0.945857205027132,0.965264873864005,0.922049725094549,0.989358391053833,0.962356144473634,0.933259870327887,0.884573360550647,0.915254525619282,0.960211343248251,0.980944376505198,0.925012290391919,0.966720575496404,0.960818918515423,0.957187820527167
1.0,0.988695039639451,0.958882278120795,0.895121979052929,1.028500717493190,0.991857842930616,0.858954247603390,0.897279965202785,0.923136897672862,0.948351088576035,0.941411977877678,0.902524978629279,0.924263796505884,0.923571406562482,1.009791329560933,0.903711854172575,0.928532209901734,0.879783243843555,0.873224720528604,0.929871116364114,0.961119411575231
1.1,0.811919453219605,1.028565725993398,0.942869853458281,0.785729212085227,0.961607550792792,1.001020739010669,0.823034885551618,0.849277750625623,0.840791781227630,0.910342646321098,0.916511468651178,0.844562924835218,0.929955348592834,0.951868007229722,0.974376292664480,0.980379568575733,0.941873273701380,0.915340774182186,0.916731258301362,0.966955624949774
1.2,0.935820197390891,0.946341578684575,0.931732659146855,0.874681743476840,0.858128315473492,0.927682963848813,0.848886789130104,0.928178082737942,0.894528288747160,0.827777113881902,0.810425213369279,0.940453761821959,0.745369071643027,0.972277376104993,0.897741942910819,0.884334393600906,0.810094837214229,0.939967628510171,0.861153628962457,0.787023062944859
1.3,0.690035199383418,0.841017627688109,0.688481098360391,0.797994244019237,0.709187473612337,0.773958195666221,0.808187480705272,0.866653580866402,0.743788131350273,0.841548100606926,0.760150253737771,0.899273424530347,0.822763768276768,0.795508139186311,0.766521287605256,1.016232249751750,0.708893995631430,0.634242834871262,0.758262012886879,0.723670319221861
1.4,0.800628023464619,0.673015799038062,0.820757845778874,0.723757804619200,0.882977821940989,0.732886215389818,0.719555015340763,0.649260039237870,0.706813192541369,0.711309189437568,0.659853595759122,0.764026118492912,0.654817081387006,0.698059729755620,0.751283898053142,0.728024866488062,0.705626252399229,0.803698947999374,0.921631070325846,0.880798700143252
1.5,0.681385605942056,0.631837860755691,0.617306075259169,0.837635282029927,0.694074877203660,0.731744644645172,0.742710504921012,0.675076129465642,0.762067312753969,0.689957414873003,0.721069589065519,0.688675412940472,0.702261816381011,0.658963566586224,0.667274874593775,0.914022302242731,0.733135124260172,0.779123715040185,0.655241020772890,0.797993903194788
1.6,0.581645293425309,0.622755181054650,0.756217642219973,0.615203423913018,0.761245012754571,0.615543894458720,0.648146779334195,0.609765753663366,0.721031204588226,0.639480769842761,0.745772374631997,0.586702286954080,0.690252981947627,0.691612944006989,0.776136668448527,0.588861535558635,0.600870792864326,0.637285187286872,0.587568058407971,0.794889073190434
1.7,0.676877312106911,0.760646404933267,0.596192002951154,0.577178132841981,0.593152250113996,0.641819069741159,0.715051920248358,0.752931217020855,0.598006985515280,0.611559455033783,0.589534931718610,0.560755720535871,0.618815813566401,0.626816988458530,0.580517526544668,0.566276984369279,0.619137696425854,0.592942588097602,0.672652177407103,0.621855374581653
1.8,0.535604830401988,0.577077715637282,0.553019482147618,0.569324541023936,0.585358270401046,0.593316387344461,0.631588468128905,0.596306646957699,0.621701740659259,0.631293470657884,0.663888259654197,0.688517201083663,0.756024332449122,0.595566703342347,0.601127490059806,0.590948009856681,0.591287864168226,0.569025449852897,0.642253705436878,0.581779495573667
1.9,0.557657906710471,0.772024092611766,0.586898403453910,0.725398165752749,0.629963081916513,0.595088521509294,0.657861363735886,0.562646129763190,0.593265422961663,0.551210686721080,0.576494356006718,0.564124037556789,0.603391986642357,0.600757304421129,0.559953909742276,0.574348454628268,0.545482003612737,0.587553930830472,0.604601410841163,0.574216224887052
2.0,0.545616894057618,0.553011803157782,0.568680470268773,0.539222492961691,0.582521519182581,0.523884814559592,0.572604951857424,0.525194311318847,0.530456578169227,0.553913475832743,0.602237876455505,0.542989927411083,0.553867010649619,0.593385797053349,0.579989988130725,0.613226348932410,0.639424406751048,0.606550263646285,0.609417577290677,0.537296077743338
2.1,0.531159065240752,0.557883799242112,0.564840787022384,0.527035045058667,0.655997580552249,0.552207649664658,0.545340278869242,0.534650364025014,0.510197101175868,0.555992821586816,0.550114885189671,0.573324661808246,0.554774152772785,0.550228938049519,0.514018687738606,0.513864260209670,0.585817808890209,0.523742908754399,0.557995736057482,0.551490270660105
