16,0.000219391
20,0.000260176
25,0.000314753
32,0.000307914
40,0.000382807
50,0.000415636
64,0.000467971
80,0.00053068
100,0.000489729
125,0.000603006
128,0.000666856
160,0.000724097
200,0.000756616
250,0.000855587
256,0.000877129
320,0.000828174
400,0.00112632
500,0.00139877
625,0.0011341
640,0.00107867
800,0.00189077
1000,0.00205546
1250,0.00191104
1280,0.00165477
1600,0.00232786
2000,0.00259741
2500,0.00388208
3125,0.00229991
3200,0.00452379
4000,0.00301012
5000,0.00532239
6250,0.00577687
6400,0.00621203
8000,0.00669976
10000,0.00854701
12500,0.00971132
15625,0.0109894
16000,0.0111282
20000,0.0112585
25000,0.013344
31250,0.0143714
32000,0.0151597
40000,0.0174958
50000,0.0178069
62500,0.01989
78125,0.0203923
80000,0.020481
100000,0.0230374
125000,0.0281192
156250,0.0340941
160000,0.034731
200000,0.0404911
250000,0.0456284
312500,0.0500398
390625,0.0537463
400000,0.0541015
500000,0.057111
625000,0.0595805
781250,0.0615944
800000,0.0617849
