16,0.333362
20,0.365803
25,0.405896
32,0.460724
40,0.520844
50,0.592687
64,0.68704
80,0.787192
100,0.903262
125,1.03804
128,1.05313
160,1.20921
200,1.3874
250,1.59044
256,1.61458
320,1.84736
400,2.1114
500,2.40944
625,2.75034
640,2.78689
800,3.17367
1000,3.60675
1250,4.10136
1280,4.15171
1600,4.7121
2000,5.34288
2500,6.05729
3125,6.89432
3200,6.93473
4000,7.88731
5000,8.95133
6250,10.0943
6400,10.1463
8000,11.4553
10000,12.9479
12500,14.7637
15625,16.4567
16000,16.5588
20000,18.5168
25000,21.0084
31250,23.7156
32000,23.6483
40000,26.1437
50000,29.3626
62500,33.66
78125,37.6295
80000,36.5861
100000,41.3413
125000,47.3171
156250,51.801
160000,52.308
200000,59.4873
250000,66.4232
312500,74.4549
390625,83.1809
400000,83.8265
500000,94.639
625000,106.055
781250,116.549
800000,119.06
