16,0.00465337
20,0.00536231
25,0.00639362
32,0.00759502
40,0.00886814
50,0.0105126
64,0.0127397
80,0.0150018
100,0.0177493
125,0.0210999
128,0.0209191
160,0.0251044
200,0.029441
250,0.0351967
256,0.0346708
320,0.0419231
400,0.0499529
500,0.0580173
625,0.0669721
640,0.0694158
800,0.0816605
1000,0.0945867
1250,0.112117
1280,0.117753
1600,0.139234
2000,0.159141
2500,0.198096
3125,0.229342
3200,0.224633
4000,0.268367
5000,0.315177
6250,0.38285
6400,0.36875
8000,0.432322
10000,0.505152
12500,0.632025
15625,0.72414
16000,0.72032
20000,0.805605
25000,1.03125
31250,1.23655
32000,1.24116
40000,1.46038
50000,1.65752
62500,2.15996
78125,2.39679
80000,2.30854
100000,2.76514
125000,3.00001
156250,3.72293
160000,3.81851
200000,3.91939
250000,5.33301
312500,4.94804
390625,6.38986
400000,6.68804
500000,7.84891
625000,8.19809
781250,9.28361
800000,11.2317
