16,0.356834
20,0.406839
25,0.469444
32,0.55586
40,0.65253
50,0.770135
64,0.928915
80,1.10266
100,1.31011
125,1.55782
128,1.58708
160,1.88594
200,2.23893
250,2.6586
256,2.70735
320,3.21046
400,3.79819
500,4.5002
625,5.31856
640,5.40775
800,6.39907
1000,7.56285
1250,8.91142
1280,9.08955
1600,10.702
2000,12.5843
2500,14.8116
3125,17.4168
3200,17.6585
4000,20.8638
5000,24.2564
6250,28.4528
6400,28.7535
8000,34.0422
10000,39.9143
12500,47.1593
15625,53.8779
16000,54.8535
20000,63.9487
25000,73.5304
31250,85.942
32000,86.6384
40000,100.249
50000,118.318
62500,137.21
78125,152.549
80000,152.222
100000,181.29
125000,214.311
156250,245.778
160000,253.916
200000,303.328
250000,305.155
312500,374.663
390625,446.555
400000,428.873
500000,479.563
625000,598.166
781250,646.586
800000,630.101
