16,0.348435
20,0.388683
25,0.438697
32,0.507365
40,0.583568
50,0.674324
64,0.795499
80,0.925778
100,1.07962
125,1.25821
128,1.2789
160,1.48966
200,1.73035
250,2.00924
256,2.04201
320,2.36968
400,2.74685
500,3.18296
625,3.67223
640,3.72309
800,4.29846
1000,4.9542
1250,5.70525
1280,5.80379
1600,6.63985
2000,7.64609
2500,8.76424
3125,10.0367
3200,10.1785
4000,11.6041
5000,13.2974
6250,15.2907
6400,15.4344
8000,17.5014
10000,19.8511
12500,23.0317
15625,25.9047
16000,26.4393
20000,29.9908
25000,33.925
31250,38.1546
32000,38.7647
40000,43.7814
50000,50.4172
62500,55.955
78125,63.5165
80000,62.157
100000,71.3532
125000,78.6625
156250,88.8618
160000,88.6391
200000,101.466
250000,110.681
312500,124.377
390625,139.772
400000,138.479
500000,163.905
625000,178.849
781250,192.454
800000,197.746
