16,0.304126
20,0.32391
25,0.348176
32,0.38107
40,0.417193
50,0.459793
64,0.515424
80,0.574448
100,0.642258
125,0.72012
128,0.728316
160,0.817779
200,0.918296
250,1.03278
256,1.04545
320,1.17564
400,1.32085
500,1.48543
625,1.66839
640,1.69305
800,1.9011
1000,2.13207
1250,2.39304
1280,2.42756
1600,2.71706
2000,3.05048
2500,3.41357
3125,3.81657
3200,3.87067
4000,4.31345
5000,4.84305
6250,5.41183
6400,5.49333
8000,6.11967
10000,6.82658
12500,7.68094
15625,8.5746
16000,8.73317
20000,9.69746
25000,10.8212
31250,12.2796
32000,12.3364
40000,13.6981
50000,15.3118
62500,17.1102
78125,19.1252
80000,19.3151
100000,21.404
125000,24.235
156250,27.1441
160000,27.167
200000,30.661
250000,34.0853
312500,37.9469
390625,42.9064
400000,43.3409
500000,49.1056
625000,52.3273
781250,59.555
800000,59.6602
