16,0.0030469
20,0.00366047
25,0.00423424
32,0.00508617
40,0.00621848
50,0.00718318
64,0.00841466
80,0.0103191
100,0.0119717
125,0.0157247
128,0.0154543
160,0.0186945
200,0.0220283
250,0.0261448
256,0.0282896
320,0.0337603
400,0.041264
500,0.0460317
625,0.0532307
640,0.052815
800,0.0653464
1000,0.0799735
1250,0.0988921
1280,0.092701
1600,0.120716
2000,0.145751
2500,0.158567
3125,0.192166
3200,0.185893
4000,0.222701
5000,0.238008
6250,0.310315
6400,0.320861
8000,0.351298
10000,0.448713
12500,0.45298
15625,0.56362
16000,0.621249
20000,0.821062
25000,0.911314
31250,1.04741
32000,1.07056
40000,1.1137
50000,1.26984
62500,1.92178
78125,1.44496
80000,1.38736
100000,1.3655
125000,3.03115
156250,5.49804
160000,5.76284
200000,8.15359
250000,10.2794
312500,12.1027
390625,13.6347
400000,13.7815
500000,15.026
625000,16.0479
781250,16.8818
800000,16.9607
